order_date,Sales,simulated_sales,Profit,Segment,Region,Discount
2022-03-04,41.72,41.72,5.7365,SMB,APJ,0.2
2021-08-15,104.23,114.65300000000002,28.1421,SMB,AMER,0.0
2021-08-15,70.26,77.28600000000002,18.9702,SMB,AMER,0.0
2021-09-12,9.26,10.186,3.0558,SMB,EMEA,0.0
2021-09-12,105.98,116.57800000000002,4.2392,SMB,EMEA,0.0
2021-09-12,1.24,1.364,0.5828,SMB,EMEA,0.0
2021-09-12,20.7,22.77,9.936,SMB,EMEA,0.0
2021-09-12,28.9,31.790000000000003,14.161,SMB,EMEA,0.0
2021-09-12,27.18,29.898000000000003,12.7746,SMB,EMEA,0.0
2021-01-12,465.18,511.69800000000004,120.9468,Strategic,APJ,0.0
2021-05-12,36.63,40.293000000000006,9.8901,SMB,EMEA,0.0
2022-09-27,51.45,56.595000000000006,13.8915,SMB,AMER,0.0
2022-09-27,7.83,8.613000000000001,3.6018,SMB,AMER,0.0
2022-09-27,35.4,38.940000000000005,13.452,SMB,AMER,0.0
2022-09-27,29.9,32.89,13.455,SMB,AMER,0.0
2023-09-10,17.48,19.228,8.2156,SMB,AMER,0.0
2023-04-16,79.14,87.054,36.4044,Strategic,AMER,0.0
2023-06-11,8.4,9.240000000000002,4.2,Strategic,EMEA,0.0
2023-09-02,498.26,548.086,134.5302,SMB,AMER,0.0
2020-06-14,212.94,234.234,57.4938,Enterprise,AMER,0.0
2023-05-19,706.86,777.546,197.9208,Enterprise,EMEA,0.0
2023-05-19,114.95,126.44500000000001,2.299,Enterprise,EMEA,0.0
2023-05-19,43.19,47.509,20.7312,Enterprise,EMEA,0.0
2023-09-13,166.44,183.084,79.8912,SMB,AMER,0.0
2022-06-22,36.56,36.56,12.796,SMB,EMEA,0.2
2022-06-22,186.144,186.144,60.4968,SMB,EMEA,0.2
2022-06-22,353.568,353.568,-44.196,SMB,EMEA,0.2
2020-11-26,81.98,90.17800000000001,40.1702,Enterprise,AMER,0.0
2023-03-20,14.624,14.624,5.1184,SMB,AMER,0.2
2023-03-20,697.16,697.16,8.7145,SMB,AMER,0.2
2023-03-20,30.93,34.023,12.6813,SMB,AMER,0.0
2023-03-20,27.496,27.496,9.2799,SMB,AMER,0.2
2020-10-18,605.34,665.8740000000001,145.2816,Strategic,EMEA,0.0
2023-08-23,210.008,210.008,2.6251,SMB,AMER,0.2
2022-11-20,54.96,60.456,15.9384,Strategic,APJ,0.0
2020-09-20,164.22,180.64200000000002,50.9082,SMB,APJ,0.0
2020-09-20,362.94,399.23400000000004,36.294,SMB,APJ,0.0
2020-09-20,59.98,65.97800000000001,26.3912,SMB,APJ,0.0
2022-09-12,332.94,366.23400000000004,6.6588,SMB,AMER,0.0
2022-09-12,39.872,39.872,12.9584,SMB,AMER,0.2
2022-09-24,13.68,15.048,3.6936,Strategic,AMER,0.0
2023-08-05,3.318,3.318,-5.6406,Strategic,APJ,0.8
2022-07-26,10.44,11.484,4.8024,Enterprise,EMEA,0.0
2022-08-03,136.464,136.464,15.3522,Strategic,AMER,0.2
2022-08-03,333.576,333.576,33.3576,Strategic,AMER,0.2
2022-08-03,12.544,12.544,4.704,Strategic,AMER,0.2
2021-05-21,20.768,20.768,-52.9584,SMB,APJ,0.8
2023-11-04,43.5,47.85,10.875,SMB,AMER,0.0
2021-04-16,12.576,12.576,4.0872,Strategic,EMEA,0.2
2022-12-13,249.95,274.945,19.996,SMB,EMEA,0.0
2022-12-13,49.12,54.032000000000004,23.0864,SMB,EMEA,0.0
2021-10-30,182.91,201.20100000000002,53.0439,SMB,EMEA,0.0
2020-03-07,107.648,107.648,33.64,Enterprise,AMER,0.2
2021-03-05,99.372,99.372,-7.098,Strategic,EMEA,0.3
2021-03-05,33.568,33.568,-5.4548,Strategic,EMEA,0.2
2022-08-09,10.56,11.616000000000001,4.752,SMB,APJ,0.0
2023-01-04,38.88,42.76800000000001,18.6624,SMB,AMER,0.0
2023-10-10,35.2,38.720000000000006,16.544,SMB,AMER,0.0
2023-10-21,45.528,45.528,15.9348,Enterprise,EMEA,0.2
2020-09-07,196.776,196.776,14.7582,Enterprise,APJ,0.2
2020-09-07,2.92,2.92,-4.818,Enterprise,APJ,0.8
2020-09-07,200.795,200.795,-22.948,Enterprise,APJ,0.3
2020-09-07,46.688,46.688,-2.918,Enterprise,APJ,0.2
2020-09-07,21.864,21.864,3.5529,Enterprise,APJ,0.2
2023-10-01,11.76,12.936,5.7624,Strategic,AMER,0.0
2023-10-01,167.94,184.734,82.2906,Strategic,AMER,0.0
2023-10-01,3.89,4.279000000000001,1.0114,Strategic,AMER,0.0
2023-11-17,52.44,57.684000000000005,24.1224,Enterprise,EMEA,0.0
2023-09-12,32.36,35.596000000000004,11.6496,SMB,AMER,0.0
2023-09-12,406.6,447.26000000000005,113.848,SMB,AMER,0.0
2023-01-17,27.92,30.712000000000003,8.0968,Strategic,AMER,0.0
2023-01-17,399.672,399.672,-14.9877,Strategic,AMER,0.2
2022-11-27,3.744,3.744,-2.6208,Enterprise,EMEA,0.7
2021-11-07,715.2,786.7200000000001,178.8,SMB,EMEA,0.0
2023-12-15,159.8,175.78000000000003,70.312,Strategic,EMEA,0.0
2023-12-15,44.75,49.225,8.5025,Strategic,EMEA,0.0
2020-09-13,340.116,340.116,-9.7176,Enterprise,APJ,0.3
2020-12-07,105.52,116.072,48.5392,SMB,EMEA,0.0
2023-09-08,13.48,14.828000000000001,1.8872,SMB,EMEA,0.0
2023-10-08,85.52,94.072,22.2352,SMB,AMER,0.0
2021-09-05,6.16,6.776000000000001,2.9568,Strategic,EMEA,0.0
2021-09-05,36.84,40.52400000000001,17.3148,Strategic,EMEA,0.0
2020-03-30,15.84,17.424,0.0,Strategic,AMER,0.0
2020-03-30,44.4,48.84,22.2,Strategic,AMER,0.0
2023-05-06,21.24,21.24,7.434,SMB,EMEA,0.2
2023-05-06,9.552,9.552,-7.3232,SMB,EMEA,0.7
2023-05-06,89.991,89.991,-152.9847,SMB,EMEA,0.7
2023-05-01,163.96,180.35600000000002,80.3404,Enterprise,AMER,0.0
2020-09-08,17.904,17.904,6.2664,SMB,APJ,0.2
2020-09-08,966.7,966.7,-13.81,SMB,APJ,0.3
2020-09-08,182.112,182.112,61.4628,SMB,APJ,0.2
2023-06-21,4.464,4.464,0.3348,SMB,EMEA,0.2
2021-12-26,51.588,51.588,-15.4764,SMB,AMER,0.4
2023-08-16,50.4,55.440000000000005,23.184,Strategic,EMEA,0.0
2023-03-05,89.568,89.568,32.4684,SMB,APJ,0.2
2023-07-28,14.89,16.379,4.0203,SMB,EMEA,0.0
2023-07-28,543.92,598.312,135.98,SMB,EMEA,0.0
2022-09-24,4.08,4.488,1.9176,Strategic,AMER,0.0
2022-09-24,18.9,20.79,8.694,Strategic,AMER,0.0
2022-05-31,2275.5,2503.05,386.835,Strategic,EMEA,0.0
2022-05-31,1979.7,2177.67,653.301,Strategic,EMEA,0.0
2022-05-31,62.1,68.31,29.808,Strategic,EMEA,0.0
2020-11-16,37.296,37.296,-1.0656,SMB,APJ,0.3
2020-09-21,8.544,8.544,-7.476,Enterprise,APJ,0.6
2022-02-21,68.95,75.84500000000001,28.959,Strategic,EMEA,0.0
2022-02-21,296.37,326.007,80.0199,Strategic,EMEA,0.0
2022-02-21,39.98,43.978,1.999,Strategic,EMEA,0.0
2023-11-20,191.058,191.058,-46.3998,SMB,APJ,0.3
2023-11-20,13.04,13.04,3.912,SMB,APJ,0.2
2023-11-20,1525.188,1525.188,-2287.782,SMB,APJ,0.8
2022-08-22,9.216,9.216,3.3408,Enterprise,EMEA,0.2
2022-08-22,28.048,28.048,3.506,Enterprise,EMEA,0.2
2023-05-01,64.96,71.456,21.4368,Strategic,AMER,0.0
2023-05-01,30.56,33.616,14.9744,Strategic,AMER,0.0
2022-05-03,187.056,187.056,11.691,SMB,EMEA,0.2
2023-10-03,11.808,11.808,1.3284,Enterprise,EMEA,0.2
2023-10-03,9.656,9.656,1.5691,Enterprise,EMEA,0.2
2023-10-03,20.736,20.736,7.2576,Enterprise,EMEA,0.2
2023-10-03,27.36,27.36,-21.888,Enterprise,EMEA,0.7
2023-10-03,2314.116,2314.116,-1002.7836,Enterprise,EMEA,0.4
2023-10-03,34.236,34.236,-26.2476,Enterprise,EMEA,0.7
2023-10-03,19.76,19.76,5.928,Enterprise,EMEA,0.2
2023-09-19,15.96,17.556,7.98,SMB,AMER,0.0
2021-12-04,16.9,18.59,6.253,SMB,AMER,0.0
2021-12-04,25.08,27.588,9.0288,SMB,AMER,0.0
2021-01-17,6.68,7.348,2.004,Strategic,APJ,0.0
2020-01-07,19.44,21.384000000000004,9.3312,SMB,AMER,0.0
2021-03-05,31.92,31.92,2.394,SMB,APJ,0.2
2022-12-26,33.568,33.568,11.7488,SMB,EMEA,0.2
2022-09-05,63.94,70.334,24.9366,SMB,EMEA,0.0
2022-09-05,60.6,60.6,20.4525,SMB,EMEA,0.2
2022-09-05,22.72,24.992,6.5888,SMB,EMEA,0.0
2020-08-26,10.68,11.748000000000001,4.0584,SMB,APJ,0.0
2020-08-26,17.34,19.074,8.4966,SMB,APJ,0.0
2020-08-26,3.38,3.718,1.5548,SMB,APJ,0.0
2021-05-21,26.976,26.976,8.7672,Strategic,AMER,0.2
2023-10-17,307.776,307.776,111.5688,Strategic,AMER,0.2
2021-11-09,244.55,269.00500000000005,4.891,SMB,EMEA,0.0
2021-11-09,12.24,13.464000000000002,5.7528,SMB,EMEA,0.0
2021-11-09,13.98,15.378000000000002,6.0114,SMB,EMEA,0.0
2021-11-09,899.95,989.9450000000002,53.997,SMB,EMEA,0.0
2020-11-21,1.632,1.632,0.5508,Strategic,APJ,0.2
2020-11-21,267.96,267.96,16.7475,Strategic,APJ,0.2
2021-10-11,31.95,35.145,2.2365,SMB,EMEA,0.0
2023-03-22,725.84,798.4240000000001,210.4936,SMB,AMER,0.0
2023-03-22,10.896,10.896,3.9498,SMB,AMER,0.2
2023-03-22,8.544,8.544,2.8836,SMB,AMER,0.2
2021-01-04,32.34,35.574000000000005,15.5232,Strategic,EMEA,0.0
2021-01-04,39.9,43.89,19.95,Strategic,EMEA,0.0
2023-12-10,143.856,143.856,48.5514,SMB,APJ,0.2
2022-09-07,41.92,41.92,15.196,Strategic,APJ,0.2
2022-09-07,329.584,329.584,37.0782,Strategic,APJ,0.2
2022-09-04,87.28,96.00800000000001,41.0216,Strategic,EMEA,0.0
2020-05-13,279.456,279.456,20.9592,Strategic,AMER,0.2
2020-05-13,8.0,8.8,3.84,Strategic,AMER,0.0
2022-09-30,27.24,27.24,9.534,SMB,AMER,0.2
2020-08-05,16.36,17.996000000000002,1.636,SMB,AMER,0.0
2020-08-05,15.78,17.358,0.6312,SMB,AMER,0.0
2020-08-05,45.98,50.578,12.8744,SMB,AMER,0.0
2023-04-15,198.272,198.272,-32.2192,Strategic,EMEA,0.2
2023-06-10,720.76,720.76,54.057,Strategic,APJ,0.2
2022-12-30,70.56,77.61600000000001,23.9904,SMB,APJ,0.0
2022-12-30,81.96,90.156,22.9488,SMB,APJ,0.0
2020-01-19,64.864,64.864,6.4864,Strategic,EMEA,0.2
2022-11-21,151.192,151.192,13.2293,SMB,APJ,0.2
2023-06-11,88.776,88.776,7.7679,SMB,AMER,0.2
2023-06-11,11.56,12.716000000000001,5.4332,SMB,AMER,0.0
2023-06-11,15.58,17.138,3.895,SMB,AMER,0.0
2023-09-11,85.056,85.056,28.7064,Strategic,AMER,0.2
2023-04-09,273.96,301.356,71.2296,Strategic,AMER,0.0
2023-04-09,306.9,337.59,79.794,Strategic,AMER,0.0
2021-10-24,15.552,15.552,5.4432,Strategic,APJ,0.2
2021-10-24,347.361,347.361,-69.4722,Strategic,APJ,0.3
2021-10-24,10.368,10.368,3.6288,Strategic,APJ,0.2
2023-05-28,98.16,107.976,9.816,Strategic,AMER,0.0
2023-05-28,31.44,34.584,7.86,Strategic,AMER,0.0
2020-12-05,348.488,348.488,117.6147,Strategic,EMEA,0.2
2020-12-05,172.736,172.736,-30.2288,Strategic,EMEA,0.2
2022-08-15,15.54,17.094,7.6146,SMB,AMER,0.0
2022-08-15,105.552,105.552,35.6238,SMB,AMER,0.2
2022-09-06,25.92,25.92,9.072,Strategic,APJ,0.2
2022-09-06,15.808,15.808,5.3352,Strategic,APJ,0.2
2022-09-06,10.368,10.368,3.7584,Strategic,APJ,0.2
2023-06-27,358.2,358.2,41.79,SMB,EMEA,0.4
2023-06-27,545.916,545.916,72.7888,SMB,EMEA,0.4
2023-03-13,40.41,44.451,18.5886,SMB,EMEA,0.0
2023-02-19,167.976,167.976,10.4985,Strategic,AMER,0.2
2023-02-19,109.53,120.483,47.0979,Strategic,AMER,0.0
2023-02-19,9.82,10.802000000000001,4.8118,Strategic,AMER,0.0
2023-11-11,26.352,26.352,9.5526,Strategic,AMER,0.2
2020-11-19,22.5,24.750000000000004,10.8,Strategic,APJ,0.0
2020-11-19,9.96,10.956000000000001,4.5816,Strategic,APJ,0.0
2020-11-19,213.08,234.38800000000003,102.2784,Strategic,APJ,0.0
2020-11-19,1025.88,1128.4680000000003,235.9524,Strategic,APJ,0.0
2020-11-18,21.98,24.178,9.891,Strategic,EMEA,0.0
2022-09-25,63.2,69.52000000000001,23.384,Strategic,AMER,0.0
2022-11-21,39.0,42.900000000000006,11.31,Strategic,AMER,0.0
2022-09-28,2.907,2.907,-2.0349,Strategic,AMER,0.7
2022-04-10,556.665,556.665,6.549,SMB,AMER,0.15
2023-09-22,71.98,79.17800000000001,15.1158,SMB,AMER,0.0
2023-09-22,79.98,87.97800000000001,26.3934,SMB,AMER,0.0
2023-08-25,24.672,24.672,7.71,Strategic,EMEA,0.2
2023-08-25,3.744,3.744,1.3104,Strategic,EMEA,0.2
2022-02-22,445.96,445.96,55.745,SMB,AMER,0.2
2022-02-22,36.24,39.864000000000004,15.2208,SMB,AMER,0.0
2022-02-22,10.65,11.715000000000002,5.0055,SMB,AMER,0.0
2023-12-09,87.92,96.712,40.4432,Strategic,AMER,0.0
2023-12-09,22.424,22.424,8.409,Strategic,AMER,0.2
2023-12-09,90.48,90.48,33.93,Strategic,AMER,0.2
2023-12-09,42.76,47.036,11.1176,Strategic,AMER,0.0
2023-09-19,10.08,10.08,3.528,SMB,APJ,0.2
2023-09-19,101.34,111.47400000000002,8.1072,SMB,APJ,0.0
2022-09-12,224.75,247.22500000000002,62.93,SMB,APJ,0.0
2023-09-24,73.176,73.176,-197.5752,SMB,APJ,0.8
2023-09-24,20.736,20.736,7.2576,SMB,APJ,0.2
2023-09-24,39.984,39.984,-8.9964,SMB,APJ,0.2
2020-10-06,15.36,16.896,7.68,Strategic,AMER,0.0
2021-10-23,36.288,36.288,12.7008,SMB,APJ,0.2
2021-10-23,150.384,150.384,15.0384,SMB,APJ,0.2
2022-04-01,280.782,280.782,-60.8361,SMB,EMEA,0.4
2022-04-01,31.984,31.984,1.1994,SMB,EMEA,0.2
2022-12-30,11.232,11.232,3.9312,SMB,AMER,0.2
2023-11-04,26.4,29.04,11.88,Strategic,EMEA,0.0
2023-01-21,3.52,3.8720000000000003,1.0208,SMB,EMEA,0.0
2022-12-04,1649.95,1814.9450000000002,659.98,SMB,AMER,0.0
2022-12-04,111.9,123.09000000000002,51.474,SMB,AMER,0.0
2022-06-15,599.165,599.165,35.245,Enterprise,AMER,0.15
2022-09-03,46.53,51.18300000000001,12.0978,Enterprise,AMER,0.0
2020-09-05,31.984,31.984,1.999,SMB,EMEA,0.2
2023-10-22,161.568,161.568,16.1568,Enterprise,AMER,0.2
2023-10-22,4.064,4.064,1.3716,Enterprise,AMER,0.2
2023-10-22,6.216,6.216,-4.9728,Enterprise,AMER,0.7
2023-04-26,8.896,8.896,0.6672,SMB,AMER,0.2
2021-10-19,1640.7,1804.7700000000002,459.396,Enterprise,AMER,0.0
2021-10-19,270.0,297.0,97.2,Enterprise,AMER,0.0
2020-07-05,19.52,19.52,5.368,Strategic,EMEA,0.2
2020-07-05,9.81,9.81,-6.867,Strategic,EMEA,0.7
2020-07-05,213.216,213.216,15.9912,Strategic,EMEA,0.2
2022-04-05,588.784,588.784,183.995,SMB,EMEA,0.2
2023-11-14,2.064,2.064,0.1548,SMB,EMEA,0.2
2023-09-10,6.368,6.368,2.388,SMB,AMER,0.2
2021-04-17,99.6,109.56,36.852,SMB,EMEA,0.0
2021-04-17,62.296,62.296,21.0249,SMB,EMEA,0.2
2021-04-17,10.71,11.781000000000002,2.7846,SMB,EMEA,0.0
2022-07-26,20.936,20.936,7.0659,Enterprise,APJ,0.2
2022-08-27,33.0,36.300000000000004,8.25,Strategic,EMEA,0.0
2022-08-27,249.95,274.945,87.4825,Strategic,EMEA,0.0
2020-09-12,357.93,393.723,7.1586,Enterprise,APJ,0.0
2020-09-12,57.4,63.14,10.906,Enterprise,APJ,0.0
2020-09-12,331.96,365.156,149.382,Enterprise,APJ,0.0
2020-09-12,40.56,44.61600000000001,12.9792,Enterprise,APJ,0.0
2022-07-23,86.2,94.82000000000001,24.998,Enterprise,EMEA,0.0
2023-05-20,38.016,38.016,13.7808,Strategic,APJ,0.2
2023-04-29,8.384,8.384,0.7336,Strategic,EMEA,0.2
2023-04-29,6.848,6.848,0.7704,Strategic,EMEA,0.2
2023-12-30,19.6,21.560000000000002,9.604,SMB,AMER,0.0
2023-12-30,68.46,75.306,20.538,SMB,AMER,0.0
2023-09-05,13.344,13.344,4.3368,SMB,AMER,0.2
2023-09-05,1478.272,1478.272,92.392,SMB,AMER,0.2
2020-03-21,16.272,16.272,-3.8646,Strategic,EMEA,0.2
2023-09-29,9.24,10.164000000000001,4.4352,SMB,AMER,0.0
2020-01-20,32.34,32.34,-23.716,SMB,AMER,0.7
2020-01-20,56.064,56.064,19.6224,SMB,AMER,0.2
2020-01-20,108.72,108.72,36.693,SMB,AMER,0.2
2020-01-20,181.47,181.47,-320.597,SMB,AMER,0.7
2020-02-15,16.176,16.176,6.066,SMB,APJ,0.2
2022-06-10,122.352,122.352,13.7646,SMB,AMER,0.2
2020-09-26,585.552,585.552,73.194,Enterprise,AMER,0.2
2020-09-26,19.44,21.384000000000004,9.3312,Enterprise,AMER,0.0
2022-05-31,123.92,123.92,9.294,SMB,AMER,0.2
2023-12-20,13.36,13.36,4.008,SMB,EMEA,0.2
2023-12-20,78.256,78.256,-17.6076,SMB,EMEA,0.2
2023-12-20,102.018,102.018,-183.6324,SMB,EMEA,0.7
2023-12-27,750.68,825.748,37.534,Strategic,AMER,0.0
2023-06-16,44.4,48.84,22.2,Enterprise,EMEA,0.0
2023-06-16,84.55,93.00500000000001,22.8285,Enterprise,EMEA,0.0
2023-06-16,17.94,19.734,8.7906,Enterprise,EMEA,0.0
2022-11-21,128.4,141.24,62.916,SMB,APJ,0.0
2020-03-31,1.869,1.869,-1.3083,Strategic,EMEA,0.7
2023-10-09,103.192,103.192,11.6091,Strategic,AMER,0.2
2023-10-09,36.0,39.6,6.48,Strategic,AMER,0.0
2023-10-09,239.96,263.956,115.1808,Strategic,AMER,0.0
2023-10-09,40.68,44.748000000000005,0.4068,Strategic,AMER,0.0
2023-01-31,419.136,419.136,-68.1096,SMB,EMEA,0.2
2020-12-12,23.472,23.472,7.6284,SMB,EMEA,0.2
2021-10-24,3.592,3.592,-6.286,Enterprise,APJ,0.8
2023-04-02,23.976,23.976,-5.6943,Strategic,EMEA,0.2
2023-04-02,6.264,6.264,2.0358,Strategic,EMEA,0.2
2023-04-02,20.808,20.808,1.8207,Strategic,EMEA,0.2
2023-04-02,218.352,218.352,-19.1058,Strategic,EMEA,0.2
2023-01-27,18.16,18.16,1.816,SMB,APJ,0.2
2020-11-28,7.36,8.096000000000002,0.1472,Enterprise,AMER,0.0
2020-11-28,41.4,45.54,19.872,Enterprise,AMER,0.0
2020-11-28,411.332,411.332,-4.8392,Enterprise,AMER,0.15
2021-09-04,7.656,7.656,-6.1248,Strategic,EMEA,0.7
2023-06-13,63.92,63.92,19.176,SMB,AMER,0.2
2023-07-16,6.56,7.216,1.9024,SMB,EMEA,0.0
2023-07-16,7.83,8.613000000000001,3.6018,SMB,EMEA,0.0
2023-07-16,41.9,46.09,8.799,SMB,EMEA,0.0
2023-07-16,664.146,664.146,88.5528,SMB,EMEA,0.1
2023-07-16,8.96,9.856000000000002,4.3904,SMB,EMEA,0.0
2023-11-03,3.312,3.312,0.6624,Strategic,EMEA,0.2
2023-11-03,20.136,20.136,1.2585,Strategic,EMEA,0.2
2023-11-03,8.856,8.856,2.8782,Strategic,EMEA,0.2
2023-11-03,859.2,859.2,-186.16,Strategic,EMEA,0.4
2022-10-09,61.96,68.156,27.882,SMB,AMER,0.0
2022-04-09,17.92,19.712000000000003,8.6016,SMB,EMEA,0.0
2021-10-08,145.9,160.49,62.737,SMB,AMER,0.0
2023-05-16,56.704,56.704,19.1376,SMB,APJ,0.2
2023-05-16,11.12,11.12,3.475,SMB,APJ,0.2
2020-02-25,32.896,32.896,11.1024,SMB,EMEA,0.2
2020-02-25,22.776,22.776,7.6869,SMB,EMEA,0.2
2021-05-30,239.97,263.96700000000004,2.3997,SMB,EMEA,0.0
2021-05-30,160.32,176.352,44.8896,SMB,EMEA,0.0
2021-05-30,128.85,141.735,3.8655,SMB,EMEA,0.0
2022-11-19,1319.96,1451.9560000000001,527.984,Strategic,EMEA,0.0
2023-12-05,239.96,239.96,-10.284,Strategic,EMEA,0.3
2023-12-05,54.768,54.768,6.846,Strategic,EMEA,0.2
2023-12-05,13.392,13.392,3.1806,Strategic,EMEA,0.2
2023-12-05,23.92,23.92,8.671,Strategic,EMEA,0.2
2023-12-05,255.968,255.968,-28.7964,Strategic,EMEA,0.2
2022-06-06,21.552,21.552,7.0044,SMB,AMER,0.2
2022-06-06,58.24,64.06400000000001,15.7248,SMB,AMER,0.0
2022-12-11,80.28,88.308,36.9288,Enterprise,AMER,0.0
2023-05-01,9.78,10.758000000000001,4.0098,Strategic,AMER,0.0
2023-04-25,1.81,1.9910000000000003,0.6516,Enterprise,AMER,0.0
2021-05-08,37.94,41.734,18.2112,Enterprise,EMEA,0.0
2021-03-31,79.96,79.96,27.986,Strategic,EMEA,0.2
2023-08-07,115.296,115.296,40.3536,Strategic,APJ,0.2
2023-12-03,2479.96,2727.956,743.988,SMB,AMER,0.0
2022-06-07,179.94,197.93400000000003,75.5748,SMB,EMEA,0.0
2022-06-07,26.85,29.535000000000004,5.1015,SMB,EMEA,0.0
2022-06-07,323.37,355.70700000000005,129.348,SMB,EMEA,0.0
2022-06-07,59.94,65.934,28.1718,SMB,EMEA,0.0
2022-06-07,64.14,70.554,30.7872,SMB,EMEA,0.0
2022-06-07,11.67,12.837000000000002,5.6016,SMB,EMEA,0.0
2022-06-07,12.96,14.256000000000002,6.2208,SMB,EMEA,0.0
2021-04-13,17.43,19.173000000000002,8.0178,SMB,AMER,0.0
2023-05-23,181.986,181.986,-54.5958,SMB,APJ,0.3
2023-05-23,1.592,1.592,-2.6268,SMB,APJ,0.8
2023-05-23,22.344,22.344,2.5137,SMB,APJ,0.2
2022-12-20,455.97,455.97,-218.8656,Strategic,AMER,0.5
2022-12-20,10.44,10.44,-7.656,Strategic,AMER,0.7
2022-12-20,5.214,5.214,-4.1712,Strategic,AMER,0.7
2023-09-23,67.4,74.14000000000001,17.524,Enterprise,EMEA,0.0
2023-09-08,25.16,27.676000000000002,10.5672,SMB,EMEA,0.0
2023-09-08,126.56,126.56,47.46,SMB,EMEA,0.2
2020-11-28,43.68,48.048,11.7936,SMB,AMER,0.0
2020-11-28,139.93,153.92300000000003,34.9825,SMB,AMER,0.0
2020-11-12,2.672,2.672,0.334,Strategic,APJ,0.2
2020-11-12,16.656,16.656,-3.123,Strategic,APJ,0.2
2020-11-12,79.512,79.512,20.8719,Strategic,APJ,0.2
2020-11-12,36.288,36.288,12.7008,Strategic,APJ,0.2
2020-11-12,67.9932,67.9932,-12.9987,Strategic,APJ,0.32
2023-10-03,10.16,11.176000000000002,3.4544,Strategic,EMEA,0.0
2021-12-14,6.16,6.776000000000001,1.9712,Strategic,EMEA,0.0
2021-12-14,56.3,61.93,15.764,Strategic,EMEA,0.0
2021-12-06,6.48,7.128000000000001,3.1104,SMB,EMEA,0.0
2021-12-06,1325.85,1458.435,238.653,SMB,EMEA,0.0
2021-12-06,14.94,16.434,6.8724,SMB,EMEA,0.0
2023-04-01,34.54,37.994,17.27,Strategic,EMEA,0.0
2023-04-01,2999.95,3299.945,1439.976,Strategic,EMEA,0.0
2023-04-01,64.12,70.53200000000001,30.7776,Strategic,EMEA,0.0
2023-03-14,19.456,19.456,2.1888,Enterprise,APJ,0.2
2023-03-14,209.986,209.986,8.9994,Enterprise,APJ,0.3
2023-03-14,29.76,29.76,1.86,Enterprise,APJ,0.2
2023-03-14,89.768,89.768,-2.5648,Enterprise,APJ,0.3
2023-03-14,959.984,959.984,335.9944,Enterprise,APJ,0.2
2023-03-14,15.552,15.552,5.6376,Enterprise,APJ,0.2
2023-03-14,34.36,34.36,-7.3015,Enterprise,APJ,0.2
2020-12-05,98.376,98.376,35.6613,Strategic,AMER,0.2
2020-12-05,29.94,29.94,-23.952,Strategic,AMER,0.7
2020-12-05,17.472,17.472,5.6784,Strategic,AMER,0.2
2020-12-05,36.738,36.738,-9.1845,Strategic,AMER,0.4
2020-12-05,179.94,179.94,-44.985,Strategic,AMER,0.4
2022-12-13,383.64,422.004,122.7648,SMB,AMER,0.0
2022-12-13,56.52,62.17200000000001,15.8256,SMB,AMER,0.0
2023-09-10,6.56,7.216,1.9024,SMB,AMER,0.0
2023-09-10,243.92,243.92,-15.245,SMB,AMER,0.2
2023-09-10,47.52,52.272000000000006,22.8096,SMB,AMER,0.0
2023-10-05,19.98,21.978,8.5914,Enterprise,APJ,0.0
2022-05-10,8.0,8.8,3.44,Enterprise,EMEA,0.0
2020-12-15,6.16,6.776000000000001,1.9712,SMB,AMER,0.0
2023-12-01,83.56,91.91600000000001,1.6712,Enterprise,EMEA,0.0
2023-12-01,546.06,600.6659999999999,163.818,Enterprise,EMEA,0.0
2023-12-01,269.49,296.439,5.3898,Enterprise,EMEA,0.0
2021-03-19,10.9,11.990000000000002,3.597,SMB,AMER,0.0
2020-07-19,6.096,6.096,2.2098,Enterprise,EMEA,0.2
2022-12-09,34.05,37.455,9.534,SMB,AMER,0.0
2022-12-09,352.38,387.61800000000005,81.0474,SMB,AMER,0.0
2020-10-13,245.98,270.57800000000003,27.0578,Strategic,AMER,0.0
2020-10-13,18.94,20.834000000000003,9.47,Strategic,AMER,0.0
2023-11-20,59.913,59.913,-45.9333,SMB,AMER,0.7
2023-09-25,391.98,431.17800000000005,109.7544,Strategic,APJ,0.0
2023-09-25,437.85,481.63500000000005,131.355,Strategic,APJ,0.0
2021-09-25,68.62,75.48200000000001,32.2514,SMB,EMEA,0.0
2023-02-14,25.02,27.522000000000002,6.5052,SMB,APJ,0.0
2023-02-14,10.71,11.781000000000002,2.7846,SMB,APJ,0.0
2020-10-03,55.984,55.984,4.1988,SMB,AMER,0.2
2020-10-03,14.48,14.48,4.887,SMB,AMER,0.2
2020-10-03,142.488,142.488,-3.5622,SMB,AMER,0.2
2022-08-28,14.16,14.16,1.062,Strategic,APJ,0.2
2022-08-28,79.92,79.92,27.972,Strategic,APJ,0.2
2021-12-03,590.352,590.352,206.6232,Strategic,EMEA,0.2
2022-09-21,17.088,17.088,1.068,Strategic,EMEA,0.2
2022-09-21,98.392,98.392,-11.0691,Strategic,EMEA,0.2
2023-03-26,11.05,12.155000000000001,2.9835,SMB,EMEA,0.0
2021-12-06,7.78,8.558000000000002,2.0228,SMB,AMER,0.0
2023-09-01,659.9,725.89,217.767,SMB,EMEA,0.0
2021-10-05,53.04,53.04,-4.641,SMB,AMER,0.2
